filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
miri-best-01.png,photo,Modern Korean apartment complex under blue sky,밝은 하늘 아래 현대식 아파트 단지 외관,"apartment, Korean apartment, high-rise, residential, blue sky, modern architecture, real estate, housing, exterior, landscape, interior, home, property, building, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial","아파트, 한국 아파트, 부동산, 주거, 외관, 단지, 하늘, 건축, 조경, 인테리어, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿",2. Buildings,bestsellers_36,부동산,
miri-best-02.png,photo,Korean couple relaxing on sofa in bright living room,밝은 거실 소파에서 쉬는 한국인 부부,"couple, living room, sofa, home, interior, relaxation, Korean couple, lifestyle, real estate, apartment, housing, residential, property, building, korean, bright, clean, copy space, background, natural light, modern, no text, advertising, promotion, template, banner, commercial, design","부부, 거실, 소파, 인테리어, 라이프스타일, 한국인, 부동산, 아파트, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업",14. People,bestsellers_36,부동산,
miri-best-03.png,photo,Bright model house living room interior,밝은 모델하우스 거실 인테리어,"interior, living room, model house, minimal, furniture, sofa, modern, clean, real estate, apartment, home, housing, residential, property, building, korean, bright, copy space, background, natural light, lifestyle, no text, advertising, promotion, template, banner, commercial, design","인테리어, 거실, 모델하우스, 미니멀, 가구, 소파, 부동산, 아파트, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너",2. Buildings,bestsellers_36,부동산,
miri-best-04.png,photo,Young couple moving into new apartment,새 아파트로 이사하는 신혼부부,"moving, new home, couple, apartment, boxes, relocation, real estate, interior, home, housing, residential, property, building, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design","이사, 새집, 신혼부부, 아파트, 박스, 부동산, 인테리어, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업",14. People,bestsellers_36,부동산,
miri-best-05.png,photo,Handing over house keys in new home,새 집 열쇠를 건네받는 손,"house keys, real estate, new home, purchase, hand, apartment, interior, home, housing, residential, property, building, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design, marketing","열쇠, 부동산, 새집, 계약, 매매, 아파트, 인테리어, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업",2. Buildings,bestsellers_36,부동산,
miri-best-06.png,photo,Bright modern kitchen and dining interior,밝은 현대식 주방 다이닝,"kitchen, dining, interior, modern, clean, table, real estate, apartment, home, housing, residential, property, building, korean, bright, copy space, background, natural light, lifestyle, no text, advertising, promotion, template, banner, commercial, design, marketing, concept","주방, 다이닝, 인테리어, 식탁, 부동산, 아파트, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업, 디자인",2. Buildings,bestsellers_36,부동산,
miri-best-07.png,photo,Bright apartment balcony with plants,밝은 아파트 발코니 화분과 채광,"balcony, apartment, plants, morning light, cozy, real estate, interior, home, housing, residential, property, building, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design, marketing","발코니, 아파트, 화분, 아침 채광, 부동산, 인테리어, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업, 디자인",2. Buildings,bestsellers_36,부동산,
miri-best-08.png,photo,Happy family in front of new apartment,새 아파트 앞에서 웃는 가족,"family, apartment, happy, Korean family, new home, real estate, interior, home, housing, residential, property, building, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design, marketing","가족, 아파트, 행복, 새집, 부동산, 인테리어, 주거, 주택, 건물, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업, 디자인",14. People,bestsellers_36,부동산,
miri-best-09.png,photo,Korean family picnic in sunny park,화창한 공원에서 가족 나들이,"family, picnic, park, outdoor, Korean family, happy, together, parenting, love, children, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design, marketing, concept, poster","가족, 피크닉, 공원, 나들이, 행복, 함께, 육아, 사랑, 아이, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업, 디자인",14. People,bestsellers_36,가족,
miri-best-10.png,photo,Child blowing dandelion in meadow,잔디밭에서 민들레 부는 아이,"child, dandelion, meadow, childhood, play, family, korean family, happy, together, parenting, love, children, korean, bright, clean, copy space, background, natural light, lifestyle, modern, no text, advertising, promotion, template, banner, commercial, design, marketing","아이, 민들레, 잔디밭, 어린이, 가족, 행복, 함께, 육아, 사랑, 한국, 밝은, 깨끗한, 여백, 배경, 자연광, 라이프스타일, 모던, 텍스트 없음, 광고, 홍보, 템플릿, 배너, 상업, 디자인",14. People,bestsellers_36,가족,
