filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
cp-01.png,photo,Korean Chuseok songpyeon rice cakes on a small plate illustration,작은 접시에 담긴 추석 송편 일러스트,"songpyeon, korean rice cake, chuseok food, tteok, half moon rice cake, holiday dessert, mint green, cream, clip art, sticker, greeting card, social media, template, invitation, korean food, holiday food, harvest food, traditional dish, festive treat, autumn harvest, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","송편, 한국 떡, 추석 음식, 떡, 반달 떡, 명절 디저트, 민트 그린, 크림, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 한국 음식, 명절 음식, 수확 음식, 전통 요리, 명절 먹거리, 가을 수확, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,송편 접시 (A 먹거리),민트-크림
cp-02.png,photo,Ripe Korean persimmon fruit illustration for autumn harvest,가을 수확 잘 익은 감 일러스트,"persimmon, ripe persimmon, autumn fruit, korean fruit, harvest fruit, sweet persimmon, persimmon orange, leaf green, clip art, sticker, greeting card, social media, template, invitation, korean food, holiday food, harvest food, traditional dish, festive treat, autumn harvest, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","감, 홍시, 가을 과일, 한국 과일, 수확 과일, 단감, 감빛 주황, 잎사귀 초록, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 한국 음식, 명절 음식, 수확 음식, 전통 요리, 명절 먹거리, 가을 수확, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,홍시 감 (A 먹거리),감빛-초록
cp-03.png,photo,Roasted chestnut set illustration for Korean autumn harvest,한국 가을 수확 알밤 세트 일러스트,"chestnut, korean chestnut, autumn nut, harvest nut, roasted chestnut, fall food, chestnut brown, cream, clip art, sticker, greeting card, social media, template, invitation, korean food, holiday food, harvest food, traditional dish, festive treat, autumn harvest, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","밤, 알밤, 가을 견과, 수확 견과, 군밤, 가을 음식, 밤색, 크림, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 한국 음식, 명절 음식, 수확 음식, 전통 요리, 명절 먹거리, 가을 수확, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,밤 (A 먹거리),밤색-크림
cp-04.png,photo,Korean Chuseok harvest fruit gift set illustration,추석 수확 과일 선물세트 일러스트,"fruit set, harvest fruit, chuseok gift, apple and pear, fruit basket, holiday gift, apple red, pear gold, clip art, sticker, greeting card, social media, template, invitation, korean food, holiday food, harvest food, traditional dish, festive treat, autumn harvest, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","과일 세트, 수확 과일, 추석 선물, 사과와 배, 과일 바구니, 명절 선물, 사과 빨강, 배 금색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 한국 음식, 명절 음식, 수확 음식, 전통 요리, 명절 먹거리, 가을 수확, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,과일 선물세트 (A 먹거리),멀티-크림
cp-05.png,photo,Glowing full harvest moon illustration for Korean Chuseok,추석 한가위 은은한 보름달 일러스트,"full moon, harvest moon, chuseok moon, glowing moon, lunar, round moon, cream, soft navy, clip art, sticker, greeting card, social media, template, invitation, nature element, autumn nature, moon, seasonal motif, folk symbol, harvest symbol, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","보름달, 한가위 달, 추석 달, 빛나는 달, 루나, 둥근 달, 크림, 남색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 자연 요소, 가을 자연, 달, 시즌 모티프, 민속 상징, 수확 상징, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,보름달 (B 자연),크림-남색
cp-06.png,photo,Autumn maple and ginkgo leaf set illustration,가을 단풍과 은행잎 세트 일러스트,"maple leaf, ginkgo leaf, autumn leaves, fall foliage, leaf set, seasonal leaf, autumn red, golden yellow, clip art, sticker, greeting card, social media, template, invitation, nature element, autumn nature, moon, seasonal motif, folk symbol, harvest symbol, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","단풍잎, 은행잎, 가을 낙엽, 가을 단풍, 잎 세트, 시즌 리프, 단풍 빨강, 황금 노랑, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 자연 요소, 가을 자연, 달, 시즌 모티프, 민속 상징, 수확 상징, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,단풍잎 세트 (B 자연),단풍-금빛
cp-07.png,photo,Autumn silver grass pampas bunch illustration,가을 억새 팜파스 다발 일러스트,"silver grass, pampas grass, autumn reeds, eulalia, seasonal plant, fall grass, soft beige, warm gold, clip art, sticker, greeting card, social media, template, invitation, nature element, autumn nature, moon, seasonal motif, folk symbol, harvest symbol, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","억새, 팜파스, 가을 갈대, 은빛 억새, 시즌 식물, 가을 풀, 베이지, 금빛, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 자연 요소, 가을 자연, 달, 시즌 모티프, 민속 상징, 수확 상징, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,억새 (B 자연),베이지-금빛
cp-08.png,photo,Cute moon rabbit pounding rice cake illustration for Chuseok,추석 방아 찧는 귀여운 달토끼 일러스트,"moon rabbit, chuseok rabbit, rice cake pounding, folk rabbit, cute bunny, lunar rabbit, soft cream, navy, clip art, sticker, greeting card, social media, template, invitation, nature element, autumn nature, moon, seasonal motif, folk symbol, harvest symbol, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out","달토끼, 추석 토끼, 방아 찧기, 민속 토끼, 귀여운 토끼, 달 토끼, 크림, 남색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 자연 요소, 가을 자연, 달, 시즌 모티프, 민속 상징, 수확 상징, 투명 배경, 아이솔레이티드, 추석, 한국 전통",9. Graphic Resources,chuseok_png_12,달토끼 (B 자연),크림-남색
cp-09.png,photo,Korean traditional lucky pouch bokjumeoni illustration,한국 전통 복주머니 일러스트,"lucky pouch, bokjumeoni, korean traditional, fortune bag, folk craft, good luck charm, deep navy, gold, clip art, sticker, greeting card, social media, template, invitation, traditional object, korean craft, gift wrap, ornament, decorative object, transparent background, isolated, chuseok, no people, design element, decoration, cut out, flat illustration, hand drawn","복주머니, 행운 주머니, 한국 전통, 복 주머니, 민속 공예, 행운 부적, 남색, 금색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 전통 소품, 한국 공예, 선물 포장, 오너먼트, 장식 오브제, 투명 배경, 아이솔레이티드, 추석, 사람 없음, 디자인 요소",9. Graphic Resources,chuseok_png_12,복주머니 (C 소품),남색-금빛
cp-10.png,photo,White Korean moon jar traditional pottery illustration,한국 전통 백자 달항아리 일러스트,"moon jar, korean pottery, white porcelain, traditional ceramic, dalhangari, folk craft, ivory white, ink gray, clip art, sticker, greeting card, social media, template, invitation, traditional object, korean craft, gift wrap, ornament, decorative object, transparent background, isolated, chuseok, korean traditional, no people, design element, decoration, cut out, flat illustration","달항아리, 한국 도자기, 백자, 전통 도자, 달 항아리, 민속 공예, 아이보리 화이트, 먹색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 전통 소품, 한국 공예, 선물 포장, 오너먼트, 장식 오브제, 투명 배경, 아이솔레이티드, 추석, 한국 전통, 사람 없음",9. Graphic Resources,chuseok_png_12,달항아리 (C 소품),아이보리-먹색
